"Country","Year","Gender","BMI_Index","Bloodpressure","Cholesterol","Sugar","Food","Income","Life_expectancy","Region","Period"
"Albania","1980","male",25.22533,132.927,5.006371,46.58,2659.95,4218,70.9,"Eastern Europe","1980 - 1989"
"Albania","1980","female",25.17427,132.2048,5.039529,46.58,2659.95,4218,70.9,"Eastern Europe","1980 - 1989"
"Albania","1981","male",25.23981,133.0296,5.001727,46.58,2747.51,4227,71,"Eastern Europe","1980 - 1989"
"Albania","1981","female",25.19088,132.1113,5.03661,46.58,2747.51,4227,71,"Eastern Europe","1980 - 1989"
"Albania","1982","female",25.20032,132.0324,5.033352,46.58,2691.75,4237,71,"Eastern Europe","1980 - 1989"
"Albania","1982","male",25.25636,133.1459,4.995893,46.58,2691.75,4237,71,"Eastern Europe","1980 - 1989"
"Albania","1983","male",25.27176,133.1868,4.988104,46.58,2840.86,4248,71,"Eastern Europe","1980 - 1989"
"Albania","1983","female",25.21906,131.9356,5.028138,46.58,2840.86,4248,71,"Eastern Europe","1980 - 1989"
"Albania","1984","male",25.27901,133.2048,4.98158,46.58,2758.98,4259,71.5,"Eastern Europe","1980 - 1989"
"Albania","1984","female",25.22359,131.8073,5.022292,46.58,2758.98,4259,71.5,"Eastern Europe","1980 - 1989"
"Albania","1985","female",25.21257,131.6686,5.018456,46.58,2607.83,4267,72.2,"Eastern Europe","1980 - 1989"
"Albania","1985","male",25.28669,133.2577,4.977619,46.58,2607.83,4267,72.2,"Eastern Europe","1980 - 1989"
"Albania","1986","male",25.29451,133.2506,4.971681,49.32,2738.9,4281,72.7,"Eastern Europe","1980 - 1989"
"Albania","1986","female",25.20939,131.5425,5.012306,49.32,2738.9,4281,72.7,"Eastern Europe","1980 - 1989"
"Albania","1987","male",25.30217,133.2931,4.968798,49.32,2552.18,4294,73,"Eastern Europe","1980 - 1989"
"Albania","1987","female",25.18918,131.3945,5.008334,49.32,2552.18,4294,73,"Eastern Europe","1980 - 1989"
"Albania","1988","male",25.3045,133.2701,4.964878,49.32,2647.18,4307,73.2,"Eastern Europe","1980 - 1989"
"Albania","1988","female",25.16965,131.2248,5.002822,49.32,2647.18,4307,73.2,"Eastern Europe","1980 - 1989"
"Albania","1989","female",25.1537,131.097,4.998255,49.32,2629.8,4325,73.4,"Eastern Europe","1980 - 1989"
"Albania","1989","male",25.31944,133.2469,4.961949,49.32,2629.8,4325,73.4,"Eastern Europe","1980 - 1989"
"Albania","1990","male",25.32357,133.1286,4.957453,52.06,2656.37,4350,73.5,"Eastern Europe","1990 - 1999"
"Albania","1990","female",25.13877,130.9075,4.991347,52.06,2656.37,4350,73.5,"Eastern Europe","1990 - 1999"
"Albania","1991","male",25.28452,132.8971,4.939636,38.36,2388.87,3081,73.4,"Eastern Europe","1990 - 1999"
"Albania","1991","female",25.0467,130.5571,4.973292,38.36,2388.87,3081,73.4,"Eastern Europe","1990 - 1999"
"Albania","1992","female",24.96615,130.147,4.950126,52.06,2650.29,2877,73.4,"Eastern Europe","1990 - 1999"
"Albania","1992","male",25.23077,132.5104,4.916519,52.06,2650.29,2877,73.4,"Eastern Europe","1990 - 1999"
"Albania","1993","female",24.93558,129.8305,4.93395,79.45,2855.45,3172,73.4,"Eastern Europe","1990 - 1999"
"Albania","1993","male",25.21192,132.1749,4.900353,79.45,2855.45,3172,73.4,"Eastern Europe","1990 - 1999"
"Albania","1994","female",24.93562,129.5667,4.926387,101.37,2938.79,3457,73.6,"Eastern Europe","1990 - 1999"
"Albania","1994","male",25.22115,131.9315,4.894474,101.37,2938.79,3457,73.6,"Eastern Europe","1990 - 1999"
"Albania","1995","female",24.93706,129.3526,4.929114,54.8,2825.83,3941,73.8,"Eastern Europe","1990 - 1999"
"Albania","1995","male",25.25874,131.8613,4.900793,54.8,2825.83,3941,73.8,"Eastern Europe","1990 - 1999"
"Albania","1996","male",25.31097,131.7794,4.905012,68.49,2979.3,4326,73.9,"Eastern Europe","1990 - 1999"
"Albania","1996","female",24.96643,129.1957,4.930645,68.49,2979.3,4326,73.9,"Eastern Europe","1990 - 1999"
"Albania","1997","female",24.96754,129.0459,4.924534,60.27,2746.72,3909,73.9,"Eastern Europe","1990 - 1999"
"Albania","1997","male",25.33988,131.718,4.901205,60.27,2746.72,3909,73.9,"Eastern Europe","1990 - 1999"
"Albania","1998","male",25.39116,131.7238,4.897117,60.27,2790.7,4434,73.8,"Eastern Europe","1990 - 1999"
"Albania","1998","female",25.0022,128.9779,4.919365,60.27,2790.7,4434,73.8,"Eastern Europe","1990 - 1999"
"Albania","1999","male",25.46555,131.8057,4.895632,57.53,2891.76,4912,74,"Eastern Europe","1990 - 1999"
"Albania","1999","female",25.06254,128.9691,4.916494,57.53,2891.76,4912,74,"Eastern Europe","1990 - 1999"
"Albania","2000","male",25.55835,131.9823,4.89892,65.75,2832.07,5305,74.2,"Eastern Europe","2000 - 2004"
"Albania","2000","female",25.12797,128.9903,4.917402,65.75,2832.07,5305,74.2,"Eastern Europe","2000 - 2004"
"Albania","2001","male",25.66701,132.2176,4.903275,68.49,2861.18,5730,74.4,"Eastern Europe","2000 - 2004"
"Albania","2001","female",25.20332,129.031,4.919429,68.49,2861.18,5730,74.4,"Eastern Europe","2000 - 2004"
"Albania","2002","male",25.77167,132.4619,4.905689,71.23,2864.93,5913,74.5,"Eastern Europe","2000 - 2004"
"Albania","2002","female",25.27082,129.0609,4.918646,71.23,2864.93,5913,74.5,"Eastern Europe","2000 - 2004"
"Albania","2003","male",25.87274,132.7057,4.906776,65.75,2838.24,6274,74.4,"Eastern Europe","2000 - 2004"
"Albania","2003","female",25.33198,129.0753,4.915379,65.75,2838.24,6274,74.4,"Eastern Europe","2000 - 2004"
"Albania","2004","female",25.39804,129.1085,4.90998,65.75,2849.36,6672,74.4,"Eastern Europe","2000 - 2004"
"Albania","2004","male",25.98136,132.9587,4.90487,65.75,2849.36,6672,74.4,"Eastern Europe","2000 - 2004"
"Armenia","1992","female",26.09322,134.0298,5.067329,13.7,1833.98,1973,69.4,"Eastern Europe","1990 - 1999"
"Armenia","1992","male",24.12982,134.9878,4.908696,13.7,1833.98,1973,69.4,"Eastern Europe","1990 - 1999"
"Armenia","1993","female",25.99631,133.6498,5.016787,5.48,1868.46,1842,69.2,"Eastern Europe","1990 - 1999"
"Armenia","1993","male",24.05854,134.5899,4.858117,5.48,1868.46,1842,69.2,"Eastern Europe","1990 - 1999"
"Armenia","1994","male",24.02297,134.2892,4.811986,21.92,1945.81,1988,69.2,"Eastern Europe","1990 - 1999"
"Armenia","1994","female",25.9344,133.3841,4.972368,21.92,1945.81,1988,69.2,"Eastern Europe","1990 - 1999"
"Armenia","1995","female",25.90678,133.1795,4.936048,32.88,1951.48,2169,69.4,"Eastern Europe","1990 - 1999"
"Armenia","1995","male",24.0157,134.0863,4.774352,32.88,1951.48,2169,69.4,"Eastern Europe","1990 - 1999"
"Armenia","1996","male",24.02627,133.9068,4.738297,49.32,1971.03,2333,69.7,"Eastern Europe","1990 - 1999"
"Armenia","1996","female",25.90632,133.0544,4.901051,49.32,1971.03,2333,69.7,"Eastern Europe","1990 - 1999"
"Armenia","1997","female",25.93358,132.9066,4.869855,49.32,2169.53,2438,70.1,"Eastern Europe","1990 - 1999"
"Armenia","1997","male",24.03885,133.7143,4.709194,49.32,2169.53,2438,70.1,"Eastern Europe","1990 - 1999"
"Armenia","1998","female",25.98351,132.8011,4.8445,52.06,2174.77,2636,70.6,"Eastern Europe","1990 - 1999"
"Armenia","1998","male",24.071,133.6024,4.686785,52.06,2174.77,2636,70.6,"Eastern Europe","1990 - 1999"
"Armenia","1999","male",24.11699,133.5484,4.67112,54.8,2164.38,2740,71,"Eastern Europe","1990 - 1999"
"Armenia","1999","female",26.05108,132.7051,4.824714,54.8,2164.38,2740,71,"Eastern Europe","1990 - 1999"
"Armenia","2000","male",24.18045,133.5835,4.661123,54.8,2133.45,2919,71.4,"Eastern Europe","2000 - 2004"
"Armenia","2000","female",26.12674,132.6462,4.809865,54.8,2133.45,2919,71.4,"Eastern Europe","2000 - 2004"
"Armenia","2001","male",24.2667,133.676,4.655137,54.8,2149.52,3214,71.7,"Eastern Europe","2000 - 2004"
"Armenia","2001","female",26.2254,132.637,4.798553,54.8,2149.52,3214,71.7,"Eastern Europe","2000 - 2004"
"Armenia","2002","female",26.33638,132.632,4.795259,54.8,2150.57,3654,71.9,"Eastern Europe","2000 - 2004"
"Armenia","2002","male",24.37698,133.86,4.659803,54.8,2150.57,3654,71.9,"Eastern Europe","2000 - 2004"
"Armenia","2003","female",26.46878,132.6476,4.79205,57.53,2295.14,4182,72.1,"Eastern Europe","2000 - 2004"
"Armenia","2003","male",24.50332,134.0215,4.664399,57.53,2295.14,4182,72.1,"Eastern Europe","2000 - 2004"
"Armenia","2004","male",24.64178,134.2524,4.674659,57.53,2150.33,4635,72.1,"Eastern Europe","2000 - 2004"
"Armenia","2004","female",26.59244,132.6478,4.793014,57.53,2150.33,4635,72.1,"Eastern Europe","2000 - 2004"
"Austria","1980","male",24.84097,138.3773,5.856654,123.29,3351.86,25259,72.7,"Western Europe","1980 - 1989"
"Austria","1980","female",23.9034,133.7925,5.844535,123.29,3351.86,25259,72.7,"Western Europe","1980 - 1989"
"Austria","1981","male",24.8811,137.8946,5.839685,117.81,3344.87,25187,72.9,"Western Europe","1980 - 1989"
"Austria","1981","female",23.94662,133.316,5.826888,117.81,3344.87,25187,72.9,"Western Europe","1980 - 1989"
"Austria","1982","male",24.93482,137.41,5.817293,120.55,3397.7,25637,73,"Western Europe","1980 - 1989"
"Austria","1982","female",23.99285,132.9072,5.806557,120.55,3397.7,25637,73,"Western Europe","1980 - 1989"
"Austria","1983","male",24.98118,136.9621,5.799896,112.33,3358.35,26435,73.3,"Western Europe","1980 - 1989"
"Austria","1983","female",24.02724,132.4643,5.788558,112.33,3358.35,26435,73.3,"Western Europe","1980 - 1989"
"Austria","1984","female",24.06105,132.0105,5.769348,112.33,3361.8,26522,73.6,"Western Europe","1980 - 1989"
"Austria","1984","male",25.02208,136.5062,5.782293,112.33,3361.8,26522,73.6,"Western Europe","1980 - 1989"
"Austria","1985","male",25.06015,136.1074,5.769108,106.85,3375.14,27100,74,"Western Europe","1980 - 1989"
"Austria","1985","female",24.09211,131.5461,5.752367,106.85,3375.14,27100,74,"Western Europe","1980 - 1989"
"Austria","1986","male",25.1068,135.7862,5.752775,109.59,3428.75,27707,74.5,"Western Europe","1980 - 1989"
"Austria","1986","female",24.12666,131.1675,5.733914,109.59,3428.75,27707,74.5,"Western Europe","1980 - 1989"
"Austria","1987","female",24.15578,130.8219,5.71459,109.59,3417,28136,75,"Western Europe","1980 - 1989"
"Austria","1987","male",25.14747,135.5384,5.735944,109.59,3417,28136,75,"Western Europe","1980 - 1989"
"Austria","1988","male",25.19333,135.3414,5.714147,117.81,3416.11,28951,75.4,"Western Europe","1980 - 1989"
"Austria","1988","female",24.18901,130.5588,5.691774,117.81,3416.11,28951,75.4,"Western Europe","1980 - 1989"
"Austria","1989","male",25.24928,135.1727,5.692176,115.07,3476.77,30067,75.6,"Western Europe","1980 - 1989"
"Austria","1989","female",24.23289,130.3281,5.669431,115.07,3476.77,30067,75.6,"Western Europe","1980 - 1989"
"Austria","1990","female",24.28536,130.098,5.647372,117.81,3508.77,31053,75.7,"Western Europe","1990 - 1999"
"Austria","1990","male",25.30882,134.9918,5.671105,117.81,3508.77,31053,75.7,"Western Europe","1990 - 1999"
"Austria","1991","male",25.37186,134.8084,5.651867,117.81,3558.53,31802,75.8,"Western Europe","1990 - 1999"
"Austria","1991","female",24.33975,129.853,5.626565,117.81,3558.53,31802,75.8,"Western Europe","1990 - 1999"
"Austria","1992","male",25.43668,134.6277,5.632548,117.81,3554.55,32113,76,"Western Europe","1990 - 1999"
"Austria","1992","female",24.38968,129.6098,5.605656,117.81,3554.55,32113,76,"Western Europe","1990 - 1999"
"Austria","1993","female",24.43623,129.3752,5.582749,115.07,3522.21,32017,76.2,"Western Europe","1990 - 1999"
"Austria","1993","male",25.50507,134.4186,5.609415,115.07,3522.21,32017,76.2,"Western Europe","1990 - 1999"
"Austria","1994","female",24.485,129.0385,5.564314,131.51,3584.52,32660,76.5,"Western Europe","1990 - 1999"
"Austria","1994","male",25.56626,134.2159,5.593408,131.51,3584.52,32660,76.5,"Western Europe","1990 - 1999"
"Austria","1995","female",24.53071,128.6419,5.545015,128.77,3606.67,33480,76.8,"Western Europe","1990 - 1999"
"Austria","1995","male",25.61814,133.9837,5.578047,128.77,3606.67,33480,76.8,"Western Europe","1990 - 1999"
"Austria","1996","female",24.57773,128.2032,5.524096,128.77,3641.66,34237,77.2,"Western Europe","1990 - 1999"
"Austria","1996","male",25.6641,133.7404,5.561835,128.77,3641.66,34237,77.2,"Western Europe","1990 - 1999"
"Austria","1997","female",24.61332,127.778,5.503016,126.03,3591.72,34952,77.6,"Western Europe","1990 - 1999"
"Austria","1997","male",25.71737,133.551,5.544771,126.03,3591.72,34952,77.6,"Western Europe","1990 - 1999"
"Austria","1998","female",24.66039,127.3255,5.479447,123.29,3726.51,36157,77.8,"Western Europe","1990 - 1999"
"Austria","1998","male",25.75996,133.2813,5.526406,123.29,3726.51,36157,77.8,"Western Europe","1990 - 1999"
"Austria","1999","male",25.81773,133.0395,5.506382,123.29,3790.66,37382,78,"Western Europe","1990 - 1999"
"Austria","1999","female",24.71124,126.9249,5.456365,123.29,3790.66,37382,78,"Western Europe","1990 - 1999"
"Austria","2000","male",25.87471,132.7926,5.481236,126.03,3809.1,38548,78.2,"Western Europe","2000 - 2004"
"Austria","2000","female",24.7543,126.5802,5.429332,126.03,3809.1,38548,78.2,"Western Europe","2000 - 2004"
"Austria","2001","male",25.93806,132.5685,5.457598,123.29,3816.93,38919,78.4,"Western Europe","2000 - 2004"
"Austria","2001","female",24.79874,126.2368,5.404716,123.29,3816.93,38919,78.4,"Western Europe","2000 - 2004"
"Austria","2002","male",25.99583,132.3738,5.436879,120.55,3743.9,39370,78.7,"Western Europe","2000 - 2004"
"Austria","2002","female",24.83051,125.8685,5.381785,120.55,3743.9,39370,78.7,"Western Europe","2000 - 2004"
"Austria","2003","female",24.86827,125.5557,5.358203,123.29,3714.35,39475,79,"Western Europe","2000 - 2004"
"Austria","2003","male",26.06356,132.1894,5.411662,123.29,3714.35,39475,79,"Western Europe","2000 - 2004"
"Austria","2004","female",24.91942,125.3059,5.333917,123.29,3716.19,40292,79.3,"Western Europe","2000 - 2004"
"Austria","2004","male",26.1436,131.9882,5.381481,123.29,3716.19,40292,79.3,"Western Europe","2000 - 2004"
"Azerbaijan","1992","male",24.81781,133.5679,4.883717,35.62,2303.97,6346,65.1,"Eastern Europe","1990 - 1999"
"Azerbaijan","1992","female",26.64382,130.6321,5.035033,35.62,2303.97,6346,65.1,"Eastern Europe","1990 - 1999"
"Azerbaijan","1993","male",24.7625,133.122,4.829249,30.14,2217.92,4806,65.1,"Eastern Europe","1990 - 1999"
"Azerbaijan","1993","female",26.57865,130.3269,4.983414,30.14,2217.92,4806,65.1,"Eastern Europe","1990 - 1999"
"Azerbaijan","1994","female",26.48774,129.9787,4.929545,30.14,2100.15,3808,65.1,"Eastern Europe","1990 - 1999"
"Azerbaijan","1994","male",24.69113,132.6836,4.772017,30.14,2100.15,3808,65.1,"Eastern Europe","1990 - 1999"
"Azerbaijan","1995","female",26.40232,129.6396,4.875052,32.88,2148.47,3320,65.6,"Eastern Europe","1990 - 1999"
"Azerbaijan","1995","male",24.61946,132.2496,4.713148,32.88,2148.47,3320,65.6,"Eastern Europe","1990 - 1999"
"Azerbaijan","1996","female",26.3454,129.3259,4.823128,35.62,2265.03,3329,66.1,"Eastern Europe","1990 - 1999"
"Azerbaijan","1996","male",24.55527,131.8364,4.65855,35.62,2265.03,3329,66.1,"Eastern Europe","1990 - 1999"
"Azerbaijan","1997","female",26.29662,129.0181,4.779762,41.1,2083.84,3488,66.5,"Eastern Europe","1990 - 1999"
"Azerbaijan","1997","male",24.49745,131.554,4.616716,41.1,2083.84,3488,66.5,"Eastern Europe","1990 - 1999"
"Azerbaijan","1998","male",24.47179,131.395,4.583334,38.36,2133.11,3801,67,"Eastern Europe","1990 - 1999"
"Azerbaijan","1998","female",26.2755,128.7899,4.744977,38.36,2133.11,3801,67,"Eastern Europe","1990 - 1999"
"Azerbaijan","1999","female",26.29307,128.6336,4.71608,32.88,2296.13,4047,67.5,"Eastern Europe","1990 - 1999"
"Azerbaijan","1999","male",24.47842,131.2847,4.555881,32.88,2296.13,4047,67.5,"Eastern Europe","1990 - 1999"
"Azerbaijan","2000","male",24.51287,131.228,4.534855,27.4,2406.22,4459,68,"Eastern Europe","2000 - 2004"
"Azerbaijan","2000","female",26.34661,128.5312,4.692858,27.4,2406.22,4459,68,"Eastern Europe","2000 - 2004"
"Azerbaijan","2001","male",24.57202,131.2218,4.5177,32.88,2479.61,4863,68.5,"Eastern Europe","2000 - 2004"
"Azerbaijan","2001","female",26.42567,128.4812,4.673597,32.88,2479.61,4863,68.5,"Eastern Europe","2000 - 2004"
"Azerbaijan","2002","female",26.53823,128.4553,4.660952,46.58,2647.96,5338,68.9,"Eastern Europe","2000 - 2004"
"Azerbaijan","2002","male",24.66021,131.2551,4.507827,46.58,2647.96,5338,68.9,"Eastern Europe","2000 - 2004"
"Azerbaijan","2003","male",24.77164,131.3199,4.502297,43.84,2747.47,5891,69.1,"Eastern Europe","2000 - 2004"
"Azerbaijan","2003","female",26.67162,128.456,4.651993,43.84,2747.47,5891,69.1,"Eastern Europe","2000 - 2004"
"Azerbaijan","2004","male",24.89376,131.3845,4.501741,43.84,2894.6,6435,69.3,"Eastern Europe","2000 - 2004"
"Azerbaijan","2004","female",26.82292,128.4261,4.646817,43.84,2894.6,6435,69.3,"Eastern Europe","2000 - 2004"
"Belarus","1992","male",25.07413,136.4589,5.25475,98.63,3132.64,7201,69.6,"Eastern Europe","1990 - 1999"
"Belarus","1992","female",26.06175,132.2177,5.382031,98.63,3132.64,7201,69.6,"Eastern Europe","1990 - 1999"
"Belarus","1993","male",25.09742,136.1976,5.24016,95.89,3216.88,6639,69,"Eastern Europe","1990 - 1999"
"Belarus","1993","female",26.03639,131.8257,5.364153,95.89,3216.88,6639,69,"Eastern Europe","1990 - 1999"
"Belarus","1994","male",25.10406,135.9269,5.220456,79.45,3134.17,5869,68.5,"Eastern Europe","1990 - 1999"
"Belarus","1994","female",25.99374,131.4139,5.340397,79.45,3134.17,5869,68.5,"Eastern Europe","1990 - 1999"
"Belarus","1995","female",25.95519,131.0246,5.310483,104.11,3181.86,5275,68.2,"Eastern Europe","1990 - 1999"
"Belarus","1995","male",25.10237,135.6302,5.193011,104.11,3181.86,5275,68.2,"Eastern Europe","1990 - 1999"
"Belarus","1996","female",25.93389,130.6608,5.284832,104.11,3279.61,5441,68.1,"Eastern Europe","1990 - 1999"
"Belarus","1996","male",25.11362,135.3966,5.17143,104.11,3279.61,5441,68.1,"Eastern Europe","1990 - 1999"
"Belarus","1997","female",25.94835,130.3793,5.260314,115.07,3269.1,6087,68.1,"Eastern Europe","1990 - 1999"
"Belarus","1997","male",25.14026,135.2308,5.150765,115.07,3269.1,6087,68.1,"Eastern Europe","1990 - 1999"
"Belarus","1998","female",25.96808,130.1235,5.238962,120.55,3218.1,6630,68,"Eastern Europe","1990 - 1999"
"Belarus","1998","male",25.17221,135.1445,5.135939,120.55,3218.1,6630,68,"Eastern Europe","1990 - 1999"
"Belarus","1999","female",25.98476,129.9524,5.214846,87.67,3059.13,6879,68.1,"Eastern Europe","1990 - 1999"
"Belarus","1999","male",25.20688,135.1196,5.117365,87.67,3059.13,6879,68.1,"Eastern Europe","1990 - 1999"
"Belarus","2000","female",26.01919,129.8519,5.190933,104.11,2988.59,7300,68.2,"Eastern Europe","2000 - 2004"
"Belarus","2000","male",25.25472,135.1491,5.097586,104.11,2988.59,7300,68.2,"Eastern Europe","2000 - 2004"
"Belarus","2001","male",25.32148,135.226,5.079008,109.59,3040.1,7704,68.1,"Eastern Europe","2000 - 2004"
"Belarus","2001","female",26.06861,129.8004,5.168609,109.59,3040.1,7704,68.1,"Eastern Europe","2000 - 2004"
"Belarus","2002","male",25.4016,135.3698,5.06148,106.85,2968.65,8144,68.1,"Eastern Europe","2000 - 2004"
"Belarus","2002","female",26.12336,129.7948,5.147683,106.85,2968.65,8144,68.1,"Eastern Europe","2000 - 2004"
"Belarus","2003","male",25.48133,135.5663,5.049054,90.41,2777.67,8778,68.2,"Eastern Europe","2000 - 2004"
"Belarus","2003","female",26.17534,129.7662,5.128998,90.41,2777.67,8778,68.2,"Eastern Europe","2000 - 2004"
"Belarus","2004","male",25.58449,135.7571,5.037079,90.41,2898.39,9851,68.4,"Eastern Europe","2000 - 2004"
"Belarus","2004","female",26.2483,129.7811,5.111413,90.41,2898.39,9851,68.4,"Eastern Europe","2000 - 2004"
"Belgium","1980","female",24.97542,131.2344,6.044536,101.37,3310.13,25847,73.3,"Western Europe","1980 - 1989"
"Belgium","1980","male",25.09879,136.5173,6.081827,101.37,3310.13,25847,73.3,"Western Europe","1980 - 1989"
"Belgium","1981","male",25.12474,136.0056,6.055462,101.37,3305.51,25517,73.6,"Western Europe","1980 - 1989"
"Belgium","1981","female",24.96714,130.8502,6.019545,101.37,3305.51,25517,73.6,"Western Europe","1980 - 1989"
"Belgium","1982","female",24.96712,130.4689,5.995468,106.85,3425.98,25873,73.8,"Western Europe","1980 - 1989"
"Belgium","1982","male",25.16059,135.4979,6.029181,106.85,3425.98,25873,73.8,"Western Europe","1980 - 1989"
"Belgium","1983","male",25.18982,135.0037,6.005226,106.85,3377.71,25879,74,"Western Europe","1980 - 1989"
"Belgium","1983","female",24.95523,130.0614,5.971862,106.85,3377.71,25879,74,"Western Europe","1980 - 1989"
"Belgium","1984","male",25.21949,134.5185,5.981919,101.37,3458.1,26527,74.3,"Western Europe","1980 - 1989"
"Belgium","1984","female",24.9503,129.6701,5.948186,101.37,3458.1,26527,74.3,"Western Europe","1980 - 1989"
"Belgium","1985","male",25.25266,134.104,5.963128,106.85,3452.63,26792,74.6,"Western Europe","1980 - 1989"
"Belgium","1985","female",24.94656,129.277,5.927098,106.85,3452.63,26792,74.6,"Western Europe","1980 - 1989"
"Belgium","1986","female",24.93997,128.9557,5.904447,109.59,3450.55,27189,74.9,"Western Europe","1980 - 1989"
"Belgium","1986","male",25.28532,133.7935,5.94327,109.59,3450.55,27189,74.9,"Western Europe","1980 - 1989"
"Belgium","1987","male",25.32356,133.6122,5.923895,109.59,3462.53,27813,75.2,"Western Europe","1980 - 1989"
"Belgium","1987","female",24.93132,128.7089,5.881713,109.59,3462.53,27813,75.2,"Western Europe","1980 - 1989"
"Belgium","1988","female",24.94046,128.5777,5.855145,115.07,3552.68,29092,75.5,"Western Europe","1980 - 1989"
"Belgium","1988","male",25.37574,133.4893,5.899633,115.07,3552.68,29092,75.5,"Western Europe","1980 - 1989"
"Belgium","1989","male",25.42939,133.4115,5.87585,115.07,3530.18,29980,75.8,"Western Europe","1980 - 1989"
"Belgium","1989","female",24.94871,128.4752,5.827682,115.07,3530.18,29980,75.8,"Western Europe","1980 - 1989"
"Belgium","1990","female",24.96067,128.4099,5.799949,120.55,3543.5,30798,76,"Western Europe","1990 - 1999"
"Belgium","1990","male",25.49029,133.3566,5.851207,120.55,3543.5,30798,76,"Western Europe","1990 - 1999"
"Belgium","1991","female",24.97523,128.3508,5.772992,120.55,3573.78,31247,76.2,"Western Europe","1990 - 1999"
"Belgium","1991","male",25.55918,133.2978,5.82654,120.55,3573.78,31247,76.2,"Western Europe","1990 - 1999"
"Belgium","1992","male",25.64048,133.2024,5.796813,123.29,3658.19,31596,76.4,"Western Europe","1990 - 1999"
"Belgium","1992","female",25.00061,128.3385,5.743661,123.29,3658.19,31596,76.4,"Western Europe","1990 - 1999"
"Belgium","1993","male",25.7062,133.0496,5.768206,120.55,3602.23,31170,76.5,"Western Europe","1990 - 1999"
"Belgium","1993","female",25.01742,128.2437,5.713521,120.55,3602.23,31170,76.5,"Western Europe","1990 - 1999"
"Belgium","1994","female",25.03927,128.1182,5.683332,123.29,3596.45,32077,76.7,"Western Europe","1990 - 1999"
"Belgium","1994","male",25.77927,132.8682,5.738648,123.29,3596.45,32077,76.7,"Western Europe","1990 - 1999"
"Belgium","1995","female",25.05283,127.9063,5.652542,123.29,3577.18,32774,76.9,"Western Europe","1990 - 1999"
"Belgium","1995","male",25.84461,132.6508,5.709767,123.29,3577.18,32774,76.9,"Western Europe","1990 - 1999"
"Belgium","1996","male",25.91482,132.3982,5.677267,131.51,3601.95,33217,77.1,"Western Europe","1990 - 1999"
"Belgium","1996","female",25.06855,127.649,5.619701,131.51,3601.95,33217,77.1,"Western Europe","1990 - 1999"
"Belgium","1997","male",25.98577,132.108,5.646941,131.51,3666.24,34377,77.3,"Western Europe","1990 - 1999"
"Belgium","1997","female",25.08863,127.3112,5.587986,131.51,3666.24,34377,77.3,"Western Europe","1990 - 1999"
"Belgium","1998","male",26.05275,131.8228,5.625615,139.73,3652.81,34992,77.5,"Western Europe","1990 - 1999"
"Belgium","1998","female",25.09721,126.8588,5.562012,139.73,3652.81,34992,77.5,"Western Europe","1990 - 1999"
"Belgium","1999","male",26.1224,131.53,5.603849,139.73,3666.7,36209,77.6,"Western Europe","1990 - 1999"
"Belgium","1999","female",25.10398,126.3954,5.536061,139.73,3666.7,36209,77.6,"Western Europe","1990 - 1999"
"Belgium","2000","female",25.11335,125.9174,5.507556,161.64,3715.57,37404,77.8,"Western Europe","2000 - 2004"
"Belgium","2000","male",26.18388,131.1885,5.578923,161.64,3715.57,37404,77.8,"Western Europe","2000 - 2004"
"Belgium","2001","female",25.11409,125.3979,5.481139,156.16,3720.26,37620,78,"Western Europe","2000 - 2004"
"Belgium","2001","male",26.24196,130.8542,5.55633,156.16,3720.26,37620,78,"Western Europe","2000 - 2004"
"Belgium","2002","female",25.12181,124.8811,5.454941,147.95,3728.34,38036,78.2,"Western Europe","2000 - 2004"
"Belgium","2002","male",26.30602,130.4967,5.53207,147.95,3728.34,38036,78.2,"Western Europe","2000 - 2004"
"Belgium","2003","female",25.13286,124.381,5.428411,150.69,3721.51,38214,78.5,"Western Europe","2000 - 2004"
"Belgium","2003","male",26.37453,130.1357,5.505271,150.69,3721.51,38214,78.5,"Western Europe","2000 - 2004"
"Belgium","2004","male",26.44661,129.7849,5.481764,150.69,3726.34,39356,78.9,"Western Europe","2000 - 2004"
"Belgium","2004","female",25.14166,123.8587,5.405115,150.69,3726.34,39356,78.9,"Western Europe","2000 - 2004"
"Bosnia and Herzegovina","1992","female",25.28169,132.9674,4.860689,43.84,2418.98,1970,68.1,"Eastern Europe","1990 - 1999"
"Bosnia and Herzegovina","1992","male",25.26577,132.4668,4.766521,43.84,2418.98,1970,68.1,"Eastern Europe","1990 - 1999"
"Bosnia and Herzegovina","1993","female",25.20537,132.8245,4.808685,41.1,2556.14,1466,68.2,"Eastern Europe","1990 - 1999"
"Bosnia and Herzegovina","1993","male",25.17015,131.9561,4.711708,41.1,2556.14,1466,68.2,"Eastern Europe","1990 - 1999"
"Bosnia and Herzegovina","1994","male",25.09667,131.4639,4.663593,13.7,2724.51,1574,70.6,"Eastern Europe","1990 - 1999"
"Bosnia and Herzegovina","1994","female",25.17425,132.7103,4.762538,13.7,2724.51,1574,70.6,"Eastern Europe","1990 - 1999"
"Bosnia and Herzegovina","1995","male",25.07033,131.1335,4.630342,13.7,2737.26,1976,67.1,"Eastern Europe","1990 - 1999"
"Bosnia and Herzegovina","1995","female",25.19614,132.6593,4.73061,13.7,2737.26,1976,67.1,"Eastern Europe","1990 - 1999"
